,annotate_text,label,annotated_at,geo_tag,raw_text,clean_text,langid_raw,langid_clean,spacy_raw,spacy_clean
19,<b>Raw:</b> Idk maybe the planet SHOULD be destroyed https://t.co/DYjY7UItrq<br><b>Clean</b>: idk maybe the planet should be destroyed,informal-english,2023-03-12 15:50:38,New York,Idk maybe the planet SHOULD be destroyed https://t.co/DYjY7UItrq<br>,idk maybe the planet should be destroyed,en,en,en,en
20,"<b>Raw:</b> Childrens Theatre Program Director, Education and Outreach Cooridnator, EA to two govt officials, vocal coach, actor, Uber driver, Sea World Performer, Bartender, Bar Manager<br><b>Clean</b>: childrens theatre program director education and outreach cooridnator ea to two govt officials vocal coach actor uber driver sea world performer bartender bar manager",informal-english,2023-03-12 15:50:52,New York,"Childrens Theatre Program Director, Education and Outreach Cooridnator, EA to two govt officials, vocal coach, actor, Uber driver, Sea World Performer, Bartender, Bar Manager<br>",childrens theatre program director education and outreach cooridnator ea to two govt officials vocal coach actor uber driver sea world performer bartender bar manager,en,en,en,en
21,"<b>Raw:</b> Last night after Butoh class finally saw the Rosaleen Norton film everyone's been talking about. Could do without the 90s Madonna-esque dance sequences, but otherwise good. https://t.co/qjfEzSj2ah<br><b>Clean</b>: last night after butoh class finally saw the rosaleen norton film everyones been talking about could do without the 90s madonna esque dance sequences but otherwise good",non-syntactic-english,2023-03-12 15:50:58,New York,"Last night after Butoh class finally saw the Rosaleen Norton film everyone's been talking about. Could do without the 90s Madonna-esque dance sequences, but otherwise good. https://t.co/qjfEzSj2ah<br>",last night after butoh class finally saw the rosaleen norton film everyones been talking about could do without the 90s madonna esque dance sequences but otherwise good,en,en,en,en
22,<b>Raw:</b> @javien114 and forgot to put money on it smfh<br><b>Clean</b>: and forgot to put money on it smfh,informal-english,2023-03-12 15:51:01,New York,@javien114 and forgot to put money on it smfh<br>,and forgot to put money on it smfh,en,en,en,en
23,<b>Raw:</b> @taint_chakra @voellig I don’t think they’ve ever made a bad record.<br><b>Clean</b>: i dont think theyve ever made a bad record,syntactic-english,2023-03-12 15:51:08,New York,@taint_chakra @voellig I don’t think they’ve ever made a bad record.<br>,i dont think theyve ever made a bad record,en,en,en,en
24,<b>Raw:</b> Incident on #JLine at 85 St - Forest Pkwy https://t.co/j0ef2b6oBT<br><b>Clean</b>: incident on at 85 st forest pkwy,syntactic-english,2023-03-12 15:51:13,New York,Incident on #JLine at 85 St - Forest Pkwy https://t.co/j0ef2b6oBT<br>,incident on at 85 st forest pkwy,en,en,en,en
25,<b>Raw:</b> Listen; I want to have Cara’s job. She’s everywhere doing everything. 😂<br><b>Clean</b>: listen i want to have caras job shes everywhere doing everything,non-syntactic-english,2023-03-12 15:51:18,New York,Listen; I want to have Cara’s job. She’s everywhere doing everything. 😂<br>,listen i want to have caras job shes everywhere doing everything,en,en,en,en
26,<b>Raw:</b> #BUFvsKC Patrick Mahomes big run for 35 yards<br><b>Clean</b>: patrick mahomes big run for 35 yards,non-syntactic-english,2023-03-12 15:51:21,New York,#BUFvsKC Patrick Mahomes big run for 35 yards<br>,patrick mahomes big run for 35 yards,ms,id,en,en
27,<b>Raw:</b> Lmao Kendrick Perkins just walked off the set 😂😂😂<br><b>Clean</b>: lmao kendrick perkins just walked off the set,informal-english,2023-03-12 15:51:26,New York,Lmao Kendrick Perkins just walked off the set 😂😂😂<br>,lmao kendrick perkins just walked off the set,en,en,en,en
28,<b>Raw:</b> Wack. Cold world. Vladdy for MVP 😒 2HR https://t.co/JhJmUbD6KN<br><b>Clean</b>: wack cold world vladdy for mvp 2hr,informal-english,2023-03-12 15:52:00,New York,Wack. Cold world. Vladdy for MVP 😒 2HR https://t.co/JhJmUbD6KN<br>,wack cold world vladdy for mvp 2hr,en,en,en,en
29,<b>Raw:</b> @lexicaldrrift I surely have no effs to give.<br><b>Clean</b>: i surely have no effs to give,informal-english,2023-03-12 15:52:13,New York,@lexicaldrrift I surely have no effs to give.<br>,i surely have no effs to give,en,en,en,en
30,<b>Raw:</b> @chag_spc Wow that looks like fun bro enjoy<br><b>Clean</b>: wow that looks like fun bro enjoy,informal-english,2023-03-12 15:52:17,New York,@chag_spc Wow that looks like fun bro enjoy<br>,wow that looks like fun bro enjoy,en,en,en,en
31,"<b>Raw:</b> Oop my hair is getting long enough to do a little flip, no curl yet but it’ll be lit by my bday https://t.co/m9rtK10sy4<br><b>Clean</b>: oop my hair is getting long enough to do a little flip no curl yet but itll be lit by my bday",informal-english,2023-03-12 15:52:21,New York,"Oop my hair is getting long enough to do a little flip, no curl yet but it’ll be lit by my bday https://t.co/m9rtK10sy4<br>",oop my hair is getting long enough to do a little flip no curl yet but itll be lit by my bday,en,en,en,en
32,<b>Raw:</b> Anyone uptown going to HMD wanna share a car?<br><b>Clean</b>: anyone uptown going to hmd wanna share a car,informal-english,2023-03-12 15:52:25,New York,Anyone uptown going to HMD wanna share a car?<br>,anyone uptown going to hmd wanna share a car,en,en,en,en
33,<b>Raw:</b> @CryptoWhale I am longterm bullshish on Bitcoin and I see $13K before $100K. These numbers you say are just made up.<br><b>Clean</b>: i am longterm bullshish on bitcoin and i see 13k before 100k these numbers you say are just made up,informal-english,2023-03-12 15:52:43,New York,@CryptoWhale I am longterm bullshish on Bitcoin and I see $13K before $100K. These numbers you say are just made up.<br>,i am longterm bullshish on bitcoin and i see 13k before 100k these numbers you say are just made up,en,en,en,en
34,<b>Raw:</b> Why tf is it so dark out rn 😩<br><b>Clean</b>: why tf is it so dark out rn,informal-english,2023-03-12 15:52:47,New York,Why tf is it so dark out rn 😩<br>,why tf is it so dark out rn,en,en,en,en
35,<b>Raw:</b> Got my name up for my BDay 🎂🥰 https://t.co/scVhGMPxoD<br><b>Clean</b>: got my name up for my bday,informal-english,2023-03-12 15:52:56,New York,Got my name up for my BDay 🎂🥰 https://t.co/scVhGMPxoD<br>,got my name up for my bday,en,en,en,en
36,"<b>Raw:</b> Got this bunny plushie from Miniso today and it is SO CUTE 🥺🥺🥺 so glad the official Miniso finally opened in soho, I loved the pop up!  #soho #nyc #miniso #plushie #bunny #cute #jellycat https://t.co/e8EBZAUUrx<br><b>Clean</b>: got this bunny plushie from miniso today and it is so cute so glad the official miniso finally opened in soho i loved the pop up",non-syntactic-english,2023-03-12 15:53:02,New York,"Got this bunny plushie from Miniso today and it is SO CUTE 🥺🥺🥺 so glad the official Miniso finally opened in soho, I loved the pop up!  #soho #nyc #miniso #plushie #bunny #cute #jellycat https://t.co/e8EBZAUUrx<br>",got this bunny plushie from miniso today and it is so cute so glad the official miniso finally opened in soho i loved the pop up,en,en,en,en
37,"<b>Raw:</b> Starfield, Where No Turtle has Gone Before 🐢 ⚔️ 🐀<br><b>Clean</b>: starfield where no turtle has gone before",non-syntactic-english,2023-03-12 15:53:09,New York,"Starfield, Where No Turtle has Gone Before 🐢 ⚔️ 🐀<br>",starfield where no turtle has gone before,zh,en,en,en
38,<b>Raw:</b> @juliefroehlich6 Estelle James Marie Margaret needs a Packers hat<br><b>Clean</b>: estelle james marie margaret needs a packers hat,syntactic-english,2023-03-12 15:53:14,New York,@juliefroehlich6 Estelle James Marie Margaret needs a Packers hat<br>,estelle james marie margaret needs a packers hat,en,en,en,sv
39,<b>Raw:</b> He settled on Tock Rock Tock RockRock.<br><b>Clean</b>: he settled on tock rock tock rockrock,syntactic-english,2023-03-12 15:53:22,New York,He settled on Tock Rock Tock RockRock.<br>,he settled on tock rock tock rockrock,en,en,sv,sv
40,"<b>Raw:</b> i loved Kanye but i thoroughly enjoyed this, i hope someone involuntarily commits him 🙂<br><b>Clean</b>: i loved kanye but i thoroughly enjoyed this i hope someone involuntarily commits him",non-syntactic-english,2023-03-12 15:53:27,New York,"i loved Kanye but i thoroughly enjoyed this, i hope someone involuntarily commits him 🙂<br>",i loved kanye but i thoroughly enjoyed this i hope someone involuntarily commits him,en,en,en,en
41,<b>Raw:</b> DANIEL SUAREZ!!! 18/1 baby! +57u for the day. +52u for the weekend! 🏁🏁🏁<br><b>Clean</b>: daniel suarez 181 baby 57u for the day 52u for the weekend,non-syntactic-english,2023-03-12 15:53:33,New York,DANIEL SUAREZ!!! 18/1 baby! +57u for the day. +52u for the weekend! 🏁🏁🏁<br>,daniel suarez 181 baby 57u for the day 52u for the weekend,en,en,en,en
42,<b>Raw:</b> @BullittCapital Can I get a gram of whatever you’re smoking<br><b>Clean</b>: can i get a gram of whatever youre smoking,non-syntactic-english,2023-03-12 15:53:38,New York,@BullittCapital Can I get a gram of whatever you’re smoking<br>,can i get a gram of whatever youre smoking,en,en,en,en
43,"<b>Raw:</b> s/o @surgicalsummer for the incredible work she’s doing with @Micah_Johnson3 for @AkuDreams 

https://t.co/lcQu1dfm62<br><b>Clean</b>: so for the incredible work shes doing with for",informal-english,2023-03-12 15:53:46,New York,"s/o @surgicalsummer for the incredible work she’s doing with @Micah_Johnson3 for @AkuDreams 

https://t.co/lcQu1dfm62<br>",so for the incredible work shes doing with for,en,en,en,en
44,<b>Raw:</b> @Sandy_Dover Clayton Crowley is one of the best basketball YouTubers out there.<br><b>Clean</b>: clayton crowley is one of the best basketball youtubers out there,syntactic-english,2023-03-12 15:53:51,New York,@Sandy_Dover Clayton Crowley is one of the best basketball YouTubers out there.<br>,clayton crowley is one of the best basketball youtubers out there,en,en,en,en
45,<b>Raw:</b> COUNT DOWN • Revisiting The Infinity Saga: 50 Defining Moments Of The MCU  https://t.co/qtZ479w92y<br><b>Clean</b>: count down revisiting the infinity saga 50 defining moments of the mcu,syntactic-english,2023-03-12 15:53:55,New York,COUNT DOWN • Revisiting The Infinity Saga: 50 Defining Moments Of The MCU  https://t.co/qtZ479w92y<br>,count down revisiting the infinity saga 50 defining moments of the mcu,en,en,en,en
46,<b>Raw:</b> Cleared: Incident on #B15Bus WB from Lewis Av/Bainbridge St to Lewis Av/Madison St<br><b>Clean</b>: cleared incident on wb from lewis avbainbridge st to lewis avmadison st,syntactic-english,2023-03-12 15:53:58,New York,Cleared: Incident on #B15Bus WB from Lewis Av/Bainbridge St to Lewis Av/Madison St<br>,cleared incident on wb from lewis avbainbridge st to lewis avmadison st,en,en,en,en
47,"<b>Raw:</b> hermal imagers can’t see through solids, can’t detect the energy contained in many gasses, and can be inaccurate when estimating temperatures of shiny or reflective materials.@DubFireBrigade @Firefrank76 @fdiclive @BostonFire @fireengineering @fireengineering @BobbyHalton https://t.co/Khw7u9kLmA<br><b>Clean</b>: hermal imagers cant see through solids cant detect the energy contained in many gasses and can be inaccurate when estimating temperatures of shiny or reflective materials",non-syntactic-english,2023-03-12 15:55:21,New York,"hermal imagers can’t see through solids, can’t detect the energy contained in many gasses, and can be inaccurate when estimating temperatures of shiny or reflective materials.@DubFireBrigade @Firefrank76 @fdiclive @BostonFire @fireengineering @fireengineering @BobbyHalton https://t.co/Khw7u9kLmA<br>",hermal imagers cant see through solids cant detect the energy contained in many gasses and can be inaccurate when estimating temperatures of shiny or reflective materials,en,en,en,en
48,"<b>Raw:</b> And stop wishing death upon anti-vaxxers!!! Look who’s directing them, what info they’re receiving, &amp; why they’re buying into it.

Then take a step back &amp; look at how the anti-anti-vaxxer rhetoric is making the anti-vaxxers (“vaxx choice” is anti-vaxx by effect) dbl down.<br><b>Clean</b>: and stop wishing death upon anti vaxxers look whos directing them what info theyre receiving and why theyre buying into it then take a step back and look at how the anti anti vaxxer rhetoric is making the anti vaxxers vaxx choice is anti vaxx by effect dbl down",informal-english,2023-03-12 15:55:27,New York,"And stop wishing death upon anti-vaxxers!!! Look who’s directing them, what info they’re receiving, &amp; why they’re buying into it.

Then take a step back &amp; look at how the anti-anti-vaxxer rhetoric is making the anti-vaxxers (“vaxx choice” is anti-vaxx by effect) dbl down.<br>",and stop wishing death upon anti vaxxers look whos directing them what info theyre receiving and why theyre buying into it then take a step back and look at how the anti anti vaxxer rhetoric is making the anti vaxxers vaxx choice is anti vaxx by effect dbl down,en,en,en,en
49,<b>Raw:</b> Tommy Wiseau was in my dream last night<br><b>Clean</b>: tommy wiseau was in my dream last night,syntactic-english,2023-03-12 15:55:34,New York,Tommy Wiseau was in my dream last night<br>,tommy wiseau was in my dream last night,en,en,en,en
50,<b>Raw:</b> We should’ve gotten a full season of this https://t.co/powDz4faSA<br><b>Clean</b>: we shouldve gotten a full season of this,syntactic-english,2023-03-12 15:55:43,New York,We should’ve gotten a full season of this https://t.co/powDz4faSA<br>,we shouldve gotten a full season of this,en,en,en,en
51,"<b>Raw:</b> 👏 if more of my NFTs go by 11:59 PST tonight i’m more than willing to put 100% towards the same/similar relief efforts and/or right back into Ukraine artists!
https://t.co/rcy2Pp51pG
https://t.co/dG66UnqkwJ<br><b>Clean</b>: if more of my nfts go by 1159 pst tonight im more than willing to put 100 towards the samesimilar relief efforts andor right back into ukraine artists",non-syntactic-english,2023-03-12 15:55:58,New York,"👏 if more of my NFTs go by 11:59 PST tonight i’m more than willing to put 100% towards the same/similar relief efforts and/or right back into Ukraine artists!
https://t.co/rcy2Pp51pG
https://t.co/dG66UnqkwJ<br>",if more of my nfts go by 1159 pst tonight im more than willing to put 100 towards the samesimilar relief efforts andor right back into ukraine artists,en,en,en,en
52,"<b>Raw:</b> @gr8h8m_t3chl3r 🤣🤣🤣🤣
Sorry, but I have to laugh because you’re still using $CinemaClub. I’ve moved beyond that now. https://t.co/159CoRhiMH<br><b>Clean</b>: sorry but i have to laugh because youre still using cinemaclub ive moved beyond that now",syntactic-english,2023-03-12 15:56:16,New York,"@gr8h8m_t3chl3r 🤣🤣🤣🤣
Sorry, but I have to laugh because you’re still using $CinemaClub. I’ve moved beyond that now. https://t.co/159CoRhiMH<br>",sorry but i have to laugh because youre still using cinemaclub ive moved beyond that now,en,en,en,en
53,"<b>Raw:</b> @melvingutierrez El iOS con lo de Machine Learning, lo hace automáticamente 💅🏾<br><b>Clean</b>: el ios con lo de machine learning lo hace automáticamente",incidental-english,2023-03-12 15:56:26,New York,"@melvingutierrez El iOS con lo de Machine Learning, lo hace automáticamente 💅🏾<br>",el ios con lo de machine learning lo hace automáticamente,es,es,es,es
54,<b>Raw:</b> @JustBrandin She’s my spirit animal. Well…one of them. Lol<br><b>Clean</b>: shes my spirit animal well one of them lol,informal-english,2023-03-12 15:56:30,New York,@JustBrandin She’s my spirit animal. Well…one of them. Lol<br>,shes my spirit animal well one of them lol,en,en,en,en
55,<b>Raw:</b> I think I can bench 80Lb dumbells now 🤔 https://t.co/9naNNkS5qZ<br><b>Clean</b>: i think i can bench 80lb dumbells now,non-syntactic-english,2023-03-12 15:56:42,New York,I think I can bench 80Lb dumbells now 🤔 https://t.co/9naNNkS5qZ<br>,i think i can bench 80lb dumbells now,en,en,en,en
56,"<b>Raw:</b> Doxx one of us and it's a package deal. 

Liquidity this. 

SWAK💋
Christopher

Team https://t.co/EIYydgMFpV https://t.co/ATdvVtAEGS<br><b>Clean</b>: doxx one of us and its a package deal liquidity this swak christopher team",informal-english,2023-03-12 15:57:03,New York,"Doxx one of us and it's a package deal. 

Liquidity this. 

SWAK💋
Christopher

Team https://t.co/EIYydgMFpV https://t.co/ATdvVtAEGS<br>",doxx one of us and its a package deal liquidity this swak christopher team,en,en,en,en
57,"<b>Raw:</b> Just posted a photo @ Pelan, Now Y https://t.co/3LJASpX7Cu<br><b>Clean</b>: just posted a photo pelan now y",non-syntactic-english,2023-03-12 15:57:05,New York,"Just posted a photo @ Pelan, Now Y https://t.co/3LJASpX7Cu<br>",just posted a photo pelan now y,en,en,en,en
58,<b>Raw:</b> Incident on #3Line SB at Sutter Av - Rutland Rd https://t.co/RCehiwo0Wb<br><b>Clean</b>: incident on sb at sutter av rutland rd,syntactic-english,2023-03-12 15:57:07,New York,Incident on #3Line SB at Sutter Av - Rutland Rd https://t.co/RCehiwo0Wb<br>,incident on sb at sutter av rutland rd,en,no,en,no
59,<b>Raw:</b> @seankirk77 Here’s a link to RSVP for @TykesNFT  party https://t.co/PU92UZPSVn - gonna be my biggest NFT project to invest in in 2022<br><b>Clean</b>: heres a link to rsvp for party gonna be my biggest nft project to invest in in 2022,informal-english,2023-03-12 15:57:11,New York,@seankirk77 Here’s a link to RSVP for @TykesNFT  party https://t.co/PU92UZPSVn - gonna be my biggest NFT project to invest in in 2022<br>,heres a link to rsvp for party gonna be my biggest nft project to invest in in 2022,en,en,en,en
60,<b>Raw:</b> Testing out the new #orochi characters. A bit of #dragonballfighterz #kofxv and #supertubo . Play offline or online. Wana vs us just look up ArcadeBrooklyn. #bvg2 #brooklyngamesandarcade https://t.co/QXSJmpGYJI<br><b>Clean</b>: testing out the new characters a bit of and play offline or online wana vs us just look up arcadebrooklyn,non-syntactic-english,2023-03-12 15:57:24,New York,Testing out the new #orochi characters. A bit of #dragonballfighterz #kofxv and #supertubo . Play offline or online. Wana vs us just look up ArcadeBrooklyn. #bvg2 #brooklyngamesandarcade https://t.co/QXSJmpGYJI<br>,testing out the new characters a bit of and play offline or online wana vs us just look up arcadebrooklyn,en,en,en,en
61,<b>Raw:</b> Mobile deposit at Wells Fargo @ The Kira https://t.co/Sfo0lfdsLc<br><b>Clean</b>: mobile deposit at wells fargo the kira,non-syntactic-english,2023-03-12 15:57:29,New York,Mobile deposit at Wells Fargo @ The Kira https://t.co/Sfo0lfdsLc<br>,mobile deposit at wells fargo the kira,en,en,en,en
62,<b>Raw:</b> Nayib Bukele Unisex T-shirt | 100% Cotton | El Salvador T-Shirt | Perfect Gift for Any Occasion #etsy #elsalvador #nayibbukele #bandera https://t.co/QCJ8xq1DSh<br><b>Clean</b>: nayib bukele unisex t shirt 100 cotton el salvador t shirt perfect gift for any occasion,non-syntactic-english,2023-03-12 15:57:43,New York,Nayib Bukele Unisex T-shirt | 100% Cotton | El Salvador T-Shirt | Perfect Gift for Any Occasion #etsy #elsalvador #nayibbukele #bandera https://t.co/QCJ8xq1DSh<br>,nayib bukele unisex t shirt 100 cotton el salvador t shirt perfect gift for any occasion,es,en,en,en
63,<b>Raw:</b> You know the way nobita reads this books feels like it’s refrencing Jojo but it isn’t https://t.co/ckPy1Um6Fm<br><b>Clean</b>: you know the way nobita reads this books feels like its refrencing jojo but it isnt,non-syntactic-english,2023-03-12 15:57:50,New York,You know the way nobita reads this books feels like it’s refrencing Jojo but it isn’t https://t.co/ckPy1Um6Fm<br>,you know the way nobita reads this books feels like its refrencing jojo but it isnt,en,en,en,en
64,<b>Raw:</b> @geogotti The only 2 that can create their own shot are RJ and Tyrese and they’re both playing scared. It’s brutal.<br><b>Clean</b>: the only 2 that can create their own shot are rj and tyrese and theyre both playing scared its brutal,syntactic-english,2023-03-12 15:58:03,New York,@geogotti The only 2 that can create their own shot are RJ and Tyrese and they’re both playing scared. It’s brutal.<br>,the only 2 that can create their own shot are rj and tyrese and theyre both playing scared its brutal,en,en,en,en
65,<b>Raw:</b> Mahomes is so much fun to watch.<br><b>Clean</b>: mahomes is so much fun to watch,syntactic-english,2023-03-12 15:58:06,New York,Mahomes is so much fun to watch.<br>,mahomes is so much fun to watch,en,en,en,en
66,<b>Raw:</b> Love seeing the CLRV featured prominently in #TurningRed! https://t.co/JZP3MWcXKF<br><b>Clean</b>: love seeing the clrv featured prominently in,non-syntactic-english,2023-03-12 15:58:09,New York,Love seeing the CLRV featured prominently in #TurningRed! https://t.co/JZP3MWcXKF<br>,love seeing the clrv featured prominently in,en,en,en,en
67,"<b>Raw:</b> lol I think that’s actually Lufthansa marketed as Eurowings Discover operated by a wet leased Finnair A350 ticketed by United.

This industry never ceases to amaze.<br><b>Clean</b>: lol i think thats actually lufthansa marketed as eurowings discover operated by a wet leased finnair a350 ticketed by united this industry never ceases to amaze",informal-english,2023-03-12 15:58:12,New York,"lol I think that’s actually Lufthansa marketed as Eurowings Discover operated by a wet leased Finnair A350 ticketed by United.

This industry never ceases to amaze.<br>",lol i think thats actually lufthansa marketed as eurowings discover operated by a wet leased finnair a350 ticketed by united this industry never ceases to amaze,en,en,en,en
68,<b>Raw:</b> I dont ge the Dejounte Murray and Trae Young backcourt plan<br><b>Clean</b>: i dont ge the dejounte murray and trae young backcourt plan,informal-english,2023-03-12 15:58:16,New York,I dont ge the Dejounte Murray and Trae Young backcourt plan<br>,i dont ge the dejounte murray and trae young backcourt plan,en,en,en,en
69,<b>Raw:</b> @ChecKtheCircuiT Well don’t try Star Trek. We’re ornerier than a bag of angry Capellan Power Cats. https://t.co/V038li5Xbj<br><b>Clean</b>: well dont try star trek were ornerier than a bag of angry capellan power cats,non-syntactic-english,2023-03-12 15:58:35,New York,@ChecKtheCircuiT Well don’t try Star Trek. We’re ornerier than a bag of angry Capellan Power Cats. https://t.co/V038li5Xbj<br>,well dont try star trek were ornerier than a bag of angry capellan power cats,en,en,en,en
70,<b>Raw:</b> The WWE is really bad right now 💯<br><b>Clean</b>: the wwe is really bad right now,non-syntactic-english,2023-03-12 15:59:47,New York,The WWE is really bad right now 💯<br>,the wwe is really bad right now,en,en,en,en
71,<b>Raw:</b> @DAREALLEXLUGER trump made the first move and if it was iran hittin our shit we already occupied with russia so shit finna get wocky.<br><b>Clean</b>: trump made the first move and if it was iran hittin our shit we already occupied with russia so shit finna get wocky,informal-english,2023-03-12 15:59:52,New York,@DAREALLEXLUGER trump made the first move and if it was iran hittin our shit we already occupied with russia so shit finna get wocky.<br>,trump made the first move and if it was iran hittin our shit we already occupied with russia so shit finna get wocky,en,en,en,en
72,<b>Raw:</b> She’s like what are you giving me this for? I’m like wth she talking about and I realized I was passing the spliff to my mom mid convo 😂😂<br><b>Clean</b>: shes like what are you giving me this for im like wth she talking about and i realized i was passing the spliff to my mom mid convo,informal-english,2023-03-12 15:59:56,New York,She’s like what are you giving me this for? I’m like wth she talking about and I realized I was passing the spliff to my mom mid convo 😂😂<br>,shes like what are you giving me this for im like wth she talking about and i realized i was passing the spliff to my mom mid convo,en,en,en,en
73,<b>Raw:</b> #MLB #Phillies won 6 in a row since Joe Girardi firing<br><b>Clean</b>: won 6 in a row since joe girardi firing,non-syntactic-english,2023-03-12 16:00:04,New York,#MLB #Phillies won 6 in a row since Joe Girardi firing<br>,won 6 in a row since joe girardi firing,en,en,en,en
74,"<b>Raw:</b> Bro, today’s episode of #HowIMetYourFather really hit bro! Like wow ! @HilaryDuff is definitely how I be feeling !<br><b>Clean</b>: bro todays episode of really hit bro like wow is definitely how i be feeling",informal-english,2023-03-12 16:00:07,New York,"Bro, today’s episode of #HowIMetYourFather really hit bro! Like wow ! @HilaryDuff is definitely how I be feeling !<br>",bro todays episode of really hit bro like wow is definitely how i be feeling,en,en,en,en
75,<b>Raw:</b> @byjhendrix They act like tik tok is just people dancing &amp; doing cringey shit as if actual funny &amp; intellectual tik toks don’t go viral on Twitter literally all the time?<br><b>Clean</b>: they act like tik tok is just people dancing and doing cringey shit as if actual funny and intellectual tik toks dont go viral on twitter literally all the time,informal-english,2023-03-12 16:00:12,New York,@byjhendrix They act like tik tok is just people dancing &amp; doing cringey shit as if actual funny &amp; intellectual tik toks don’t go viral on Twitter literally all the time?<br>,they act like tik tok is just people dancing and doing cringey shit as if actual funny and intellectual tik toks dont go viral on twitter literally all the time,en,en,en,en
76,<b>Raw:</b> @MonsterPianoMan lol im d to play one of rhese days!<br><b>Clean</b>: lol im d to play one of rhese days,informal-english,2023-03-12 16:00:15,New York,@MonsterPianoMan lol im d to play one of rhese days!<br>,lol im d to play one of rhese days,en,en,en,en
77,<b>Raw:</b> Good spending it with the Loml and dog<br><b>Clean</b>: good spending it with the loml and dog,informal-english,2023-03-12 16:00:27,New York,Good spending it with the Loml and dog<br>,good spending it with the loml and dog,en,en,en,en
78,<b>Raw:</b> @LawMein Cause my bf is opening a spot in park slope called alma negra 🤭just sayinnnnn<br><b>Clean</b>: cause my bf is opening a spot in park slope called alma negra just sayinnnnn,informal-english,2023-03-12 16:00:30,New York,@LawMein Cause my bf is opening a spot in park slope called alma negra 🤭just sayinnnnn<br>,cause my bf is opening a spot in park slope called alma negra just sayinnnnn,en,en,en,en
79,"<b>Raw:</b> “ don’t let her pretty fool you, shes HUNGRY, shes EDUCATED, most importantly shes KIND! This is the Kailyn you need to know”

- a woman I am beyond grateful for! 🥹<br><b>Clean</b>: dont let her pretty fool you shes hungry shes educated most importantly shes kind this is the kailyn you need to know a woman i am beyond grateful for",non-syntactic-english,2023-03-12 16:00:50,New York,"“ don’t let her pretty fool you, shes HUNGRY, shes EDUCATED, most importantly shes KIND! This is the Kailyn you need to know”

- a woman I am beyond grateful for! 🥹<br>",dont let her pretty fool you shes hungry shes educated most importantly shes kind this is the kailyn you need to know a woman i am beyond grateful for,en,en,en,en
80,<b>Raw:</b> @BravesML @MakeNYMGreat22 @MLB @baty_brett Don't really matter you're stuck from for now<br><b>Clean</b>: dont really matter youre stuck from for now,non-syntactic-english,2023-03-12 16:00:54,New York,@BravesML @MakeNYMGreat22 @MLB @baty_brett Don't really matter you're stuck from for now<br>,dont really matter youre stuck from for now,en,en,en,en
81,<b>Raw:</b> Updated: Incident on #I95 NB at East Tremont Avenue; Ramp https://t.co/P8NItVumBl<br><b>Clean</b>: updated incident on nb at east tremont avenue ramp,syntactic-english,2023-03-12 16:00:57,New York,Updated: Incident on #I95 NB at East Tremont Avenue; Ramp https://t.co/P8NItVumBl<br>,updated incident on nb at east tremont avenue ramp,en,en,en,en
82,<b>Raw:</b> Road trip! (Air trip?) Outer Range Brewing Anounces New Locacation in The French Alps  https://t.co/8OjjFksMfA<br><b>Clean</b>: road trip air trip outer range brewing anounces new locacation in the french alps,non-syntactic-english,2023-03-12 16:01:00,New York,Road trip! (Air trip?) Outer Range Brewing Anounces New Locacation in The French Alps  https://t.co/8OjjFksMfA<br>,road trip air trip outer range brewing anounces new locacation in the french alps,en,en,en,en
83,<b>Raw:</b> Beefing with the Market Makers 101 🤣 $PETZ come to $ZOM LT Goals ✅.. would you trust China with your pet’s food? Didn’t think so 😂🤣 https://t.co/cso3aA7mrg<br><b>Clean</b>: beefing with the market makers 101 petz come to zom lt goals would you trust china with your pets food didnt think so,non-syntactic-english,2023-03-12 16:01:27,New York,Beefing with the Market Makers 101 🤣 $PETZ come to $ZOM LT Goals ✅.. would you trust China with your pet’s food? Didn’t think so 😂🤣 https://t.co/cso3aA7mrg<br>,beefing with the market makers 101 petz come to zom lt goals would you trust china with your pets food didnt think so,en,en,en,en
84,<b>Raw:</b> @TySunderland @swiftiec13 I haven’t brought WC anywhere since the last time I was bullied in wburg for doing so<br><b>Clean</b>: i havent brought wc anywhere since the last time i was bullied in wburg for doing so,syntactic-english,2023-03-12 16:01:38,New York,@TySunderland @swiftiec13 I haven’t brought WC anywhere since the last time I was bullied in wburg for doing so<br>,i havent brought wc anywhere since the last time i was bullied in wburg for doing so,en,en,en,en
85,<b>Raw:</b> GMC Yukon XL 1500 SLT driver DZSP24 parked illegally near 23 Bleecker St on August 21. This is in Manhattan Community Board 02 &amp; #NYPD9. #VisionZero https://t.co/1idCJrDpwv<br><b>Clean</b>: gmc yukon xl 1500 slt driver dzsp24 parked illegally near 23 bleecker st on august 21 this is in manhattan community board 02 and,syntactic-english,2023-03-12 16:01:46,New York,GMC Yukon XL 1500 SLT driver DZSP24 parked illegally near 23 Bleecker St on August 21. This is in Manhattan Community Board 02 &amp; #NYPD9. #VisionZero https://t.co/1idCJrDpwv<br>,gmc yukon xl 1500 slt driver dzsp24 parked illegally near 23 bleecker st on august 21 this is in manhattan community board 02 and,en,en,en,en
86,<b>Raw:</b> Madison Cawthorn is about to lose his job.<br><b>Clean</b>: madison cawthorn is about to lose his job,syntactic-english,2023-03-12 16:01:51,New York,Madison Cawthorn is about to lose his job.<br>,madison cawthorn is about to lose his job,en,en,en,en
