,annotate_text,label,annotated_at,geo_tag
359,<b>Raw:</b> @Enter_Realm CEO Matt Larby discussing how the metaverse can be utilized for impactful real world actions from planting trees to regenerating coral. With @CleanEnergyGrl @CeciliaNY . #NFTNYC2022 #savetheplanet #savetheearth #nft4good #byebyeplastic @byebyeplastic 💙🌎💚 https://t.co/3BvU2a2uxd<br><b>Clean</b>: ceo matt larby discussing how the metaverse can be utilized for impactful real world actions from planting trees to regenerating coral with,non-syntactic-english,2023-03-12 16:14:29,New York
360,<b>Raw:</b> @carmeltreat @theygotkary No need to say bye to Kandi though. She’s still there…holding down the franchise. Lol.<br><b>Clean</b>: no need to say bye to kandi though shes still there holding down the franchise lol,informal-english,2023-03-12 16:14:35,New York
361,<b>Raw:</b> Lyfe Jennings - Must Be Nice (Official Video) https://t.co/OYAFVzZ72D via @YouTube<br><b>Clean</b>: lyfe jennings must be nice official video via,non-syntactic-english,2023-03-12 16:14:40,New York
362,<b>Raw:</b> @barstoolsports Now I have to be forced to get ATV smh okay!<br><b>Clean</b>: now i have to be forced to get atv smh okay,informal-english,2023-03-12 16:14:43,New York
363,<b>Raw:</b> Brett Baty Christian Yelich comparisons are what I like to hear! #LGM<br><b>Clean</b>: brett baty christian yelich comparisons are what i like to hear,syntactic-english,2023-03-12 16:14:49,New York
364,<b>Raw:</b> @tdgsmedia Not you out here stanning toxic trade like a child… EWwww. 🥴🫠 https://t.co/HTJGsve5Nf<br><b>Clean</b>: not you out here stanning toxic trade like a child ewwww,informal-english,2023-03-12 16:14:53,New York
365,<b>Raw:</b> Gionatti is just there so he doesn’t get fired<br><b>Clean</b>: gionatti is just there so he doesnt get fired,non-syntactic-english,2023-03-12 16:15:01,New York
366,<b>Raw:</b> Corbin Burnes is good. #Mets will have to go for the rubber match tomorrow #LGM<br><b>Clean</b>: corbin burnes is good will have to go for the rubber match tomorrow,syntactic-english,2023-03-12 16:15:10,New York
367,"<b>Raw:</b> This ball was annihilated, FerryHawks pad the lead to 7-0 in HawkCity!!!!

A Dilly Dilly bomb deserves a silly silly celly!

#FerryHawks #StatenIsland #Baseball #HawkCity #Homer https://t.co/ZlkFmjPY6G<br><b>Clean</b>: this ball was annihilated ferryhawks pad the lead to 7 0 in hawkcity a dilly dilly bomb deserves a silly silly celly",non-syntactic-english,2023-03-12 16:15:25,New York
368,"<b>Raw:</b> Off work and my henny Privi, juicy king crab and a rolled splee is waiting for me 🔥🙌🏾🤤<br><b>Clean</b>: off work and my henny privi juicy king crab and a rolled splee is waiting for me",non-syntactic-english,2023-03-12 16:15:33,New York
369,<b>Raw:</b> @RetiredLineCook Lmaooo Red Star definitely some villain sht too he's having a great time in his own head<br><b>Clean</b>: lmaooo red star definitely some villain sht too hes having a great time in his own head,informal-english,2023-03-12 16:15:38,New York
370,"<b>Raw:</b> At half, FC Motown leads West Chester United, 2-0. Haitian wonder Nerlin St. Vil has been clinical for the home team. WCU struggling to break through. #3 Troy Amspacher has had the best chances along the right side. #USOC2022 #NPSL #Path2Pro https://t.co/xjkrzzSt9A<br><b>Clean</b>: at half fc motown leads west chester united 2 0 haitian wonder nerlin st vil has been clinical for the home team wcu struggling to break through troy amspacher has had the best chances along the right side",non-syntactic-english,2023-03-12 16:16:12,New York
371,<b>Raw:</b> McClain is going to get himself drafted<br><b>Clean</b>: mcclain is going to get himself drafted,non-syntactic-english,2023-03-12 16:16:16,New York
372,"<b>Raw:</b> Okay, turning my phone off.
SEE Y'ALL AFTER THE JUMP!!
AAAAAHHHHHHHHHHHHH!! https://t.co/W2MGUWLhQl<br><b>Clean</b>: okay turning my phone off see yall after the jump aaaaahhhhhhhhhhhhh",informal-english,2023-03-12 16:16:19,New York
373,<b>Raw:</b> @SHamiltonian @BetseyStevenson Y’all are insane. Why are you paying $80/line or $250/month?? So many MVNO providers. Identical experience. Never felt a thing. https://t.co/1Zfbw3QW6s<br><b>Clean</b>: yall are insane why are you paying 80line or 250month so many mvno providers identical experience never felt a thing,informal-english,2023-03-12 16:16:29,New York
374,"<b>Raw:</b> Closed due to accident in #Queens on I-278 (BQE) EB between Astoria Blvd and The Grand Central Pkwy near The RFK-Triboro Br/31st St/x45, stopped traffic back to 30th Ave/x43 #traffic https://t.co/cLJ9IKsg5n<br><b>Clean</b>: closed due to accident in on i 278 bqe eb between astoria blvd and the grand central pkwy near the rfk triboro br31st stx45 stopped traffic back to 30th avex43",non-syntactic-english,2023-03-12 16:16:37,New York
375,<b>Raw:</b> Can’t wait to see Michelle and Illana😩 https://t.co/kk9qJNO01t<br><b>Clean</b>: cant wait to see michelle and illana,non-syntactic-english,2023-03-12 16:16:40,New York
376,"<b>Raw:</b> Performance of HADESTOWN for my 40th birthday (co-starring Reeve Carney, my fancast for Young Stannis in a Robert’s Rebellion spinoff). https://t.co/6NEZaylsbM<br><b>Clean</b>: performance of hadestown for my 40th birthday co starring reeve carney my fancast for young stannis in a roberts rebellion spinoff",syntactic-english,2023-03-12 16:16:49,New York
377,"<b>Raw:</b> Jason, but only because he's got dead deadite strength<br><b>Clean</b>: jason but only because hes got dead deadite strength",non-syntactic-english,2023-03-12 16:16:53,New York
378,"<b>Raw:</b> @BluejayBuckets @ShaiDay23 @BleacherReport Aight bless. So you go pro and ya nan dies. I come to your game and just start rippin innit

""You're shit, ya mum is a shite mistress, ya nan is a 10 cent hooker""

Part of the game, safe innit. I'm the hero<br><b>Clean</b>: aight bless so you go pro and ya nan dies i come to your game and just start rippin innit youre shit ya mum is a shite mistress ya nan is a 10 cent hooker part of the game safe innit im the hero",informal-english,2023-03-12 16:16:56,New York
379,<b>Raw:</b> Cleared: Incident on #Bxm2Bus NB at Broadway/W 63 St<br><b>Clean</b>: cleared incident on nb at broadwayw 63 st,syntactic-english,2023-03-12 16:17:01,New York
380,"<b>Raw:</b> Wow you’re so freaking pretty! 

Congratulations too! 😭🔥<br><b>Clean</b>: wow youre so freaking pretty congratulations too",informal-english,2023-03-12 16:17:07,New York
381,"<b>Raw:</b> Just posted a photo @ Yonkers, New York https://t.co/iCbHJHk061<br><b>Clean</b>: just posted a photo yonkers new york",non-syntactic-english,2023-03-12 16:17:09,New York
382,<b>Raw:</b> @ismael_eop @ElGringoMalo365 Hoy Fox transmite el juego ve al MLB Audio PHI-ES https://t.co/GFyDfUfSCX<br><b>Clean</b>: hoy fox transmite el juego ve al mlb audio phi es,not-english,2023-03-12 16:17:14,New York
383,"<b>Raw:</b> I'm at Oxomoco in Brooklyn, NY w/ @evelinechao https://t.co/5nFpkutIYz<br><b>Clean</b>: im at oxomoco in brooklyn ny w",syntactic-english,2023-03-12 16:17:17,New York
384,<b>Raw:</b> I think I know my way to CG https://t.co/CPY5KWwam6<br><b>Clean</b>: i think i know my way to cg,syntactic-english,2023-03-12 16:17:26,New York
385,<b>Raw:</b> First thought re: all the spread-legged voxel animals:  crypto ad https://t.co/N7cGxPFhYG<br><b>Clean</b>: first thought re all the spread legged voxel animals crypto ad,non-syntactic-english,2023-03-12 16:17:30,New York
386,<b>Raw:</b> Incident on #I278 WB at Richmond Road; Targee Street https://t.co/R7spJpINi5<br><b>Clean</b>: incident on wb at richmond road targee street,syntactic-english,2023-03-12 16:17:35,New York
387,<b>Raw:</b> Not sure cranford has a shot. 15 mins in<br><b>Clean</b>: not sure cranford has a shot 15 mins in,non-syntactic-english,2023-03-12 16:17:39,New York
388,"<b>Raw:</b> No lo entenderías...

Shakespeare y Anderson en West 167th Street en la sección Highbridge de #ElBronx  #newyork #Joker #ElRisas #2021 en Joker Stairs https://t.co/Iq5wdisgxF<br><b>Clean</b>: no lo entenderías shakespeare y anderson en west 167th street en la sección highbridge de en joker stairs",not-english,2023-03-12 16:17:43,New York
389,<b>Raw:</b> Y’all be subbing people who don’t even give a fuck if y’all breathing or not.<br><b>Clean</b>: yall be subbing people who dont even give a fuck if yall breathing or not,informal-english,2023-03-12 16:17:46,New York
390,<b>Raw:</b> Once my long hair comes back ya’ll are done<br><b>Clean</b>: once my long hair comes back yall are done,informal-english,2023-03-12 16:17:48,New York
391,<b>Raw:</b> AnythingGoes Live Anniversary “retro 90s-Early 2000s Saturday March 26th Inside of Kiss aka Mazi Nite Club Doors open 7pm-2am for Tickets https://t.co/ET4rMRSCG7 @ Kiss Entertainment https://t.co/kxxwrB9Zau<br><b>Clean</b>: anythinggoes live anniversary retro 90s early 2000s saturday march 26th inside of kiss aka mazi nite club doors open 7pm 2am for tickets kiss entertainment,non-syntactic-english,2023-03-12 16:19:16,New York
392,<b>Raw:</b> @NBSaphierMD try the Sangivese Rose's if you get a chance<br><b>Clean</b>: try the sangivese roses if you get a chance,non-syntactic-english,2023-03-12 16:19:20,New York
393,<b>Raw:</b> Incident on #JLine from Broad St to Jamaica Center - Parsons/Archer https://t.co/ZzMGlK8zB9<br><b>Clean</b>: incident on from broad st to jamaica center parsonsarcher,syntactic-english,2023-03-12 16:19:23,New York
